AUS,Oceania,Australia,2020-02-03,11.0,0.0,1.0,,0.0,0.0,0.431,0.0,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-04,11.0,0.0,1.0,,0.0,0.0,0.431,0.0,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-05,12.0,1.0,1.143,,0.0,0.0,0.471,0.039,0.045,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-06,13.0,1.0,1.0,,0.0,0.0,0.51,0.039,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-07,14.0,1.0,1.0,,0.0,0.0,0.549,0.039,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-08,14.0,0.0,0.714,,0.0,0.0,0.549,0.0,0.028,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-09,14.0,0.0,0.429,,0.0,0.0,0.549,0.0,0.017,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-10,14.0,0.0,0.429,,0.0,0.0,0.549,0.0,0.017,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-11,14.0,0.0,0.429,,0.0,0.0,0.549,0.0,0.017,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-12,14.0,0.0,0.286,,0.0,0.0,0.549,0.0,0.011,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-13,14.0,0.0,0.143,,0.0,0.0,0.549,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-14,15.0,1.0,0.143,,0.0,0.0,0.588,0.039,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-15,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-16,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-17,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-18,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-19,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-20,15.0,0.0,0.143,,0.0,0.0,0.588,0.0,0.006,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-21,17.0,2.0,0.286,,0.0,0.0,0.667,0.078,0.011,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-22,21.0,4.0,0.857,,0.0,0.0,0.824,0.157,0.034,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-23,22.0,1.0,1.0,,0.0,0.0,0.863,0.039,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-24,22.0,0.0,1.0,,0.0,0.0,0.863,0.0,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-25,22.0,0.0,1.0,,0.0,0.0,0.863,0.0,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-26,22.0,0.0,1.0,,0.0,0.0,0.863,0.0,0.039,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-27,23.0,1.0,1.143,,0.0,0.0,0.902,0.039,0.045,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-28,23.0,0.0,0.857,,0.0,0.0,0.902,0.0,0.034,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-02-29,25.0,2.0,0.571,,0.0,0.0,0.98,0.078,0.022,,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-01,26.0,1.0,0.571,1.0,1.0,0.143,1.02,0.039,0.022,0.039,0.039,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-02,29.0,3.0,1.0,1.0,0.0,0.143,1.137,0.118,0.039,0.039,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-03,33.0,4.0,1.571,1.0,0.0,0.143,1.294,0.157,0.062,0.039,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-04,41.0,8.0,2.714,1.0,0.0,0.143,1.608,0.314,0.106,0.039,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-05,52.0,11.0,4.143,2.0,1.0,0.286,2.039,0.431,0.162,0.078,0.039,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-06,59.0,7.0,5.143,2.0,0.0,0.286,2.314,0.275,0.202,0.078,0.0,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-07,63.0,4.0,5.429,2.0,0.0,0.286,2.471,0.157,0.213,0.078,0.0,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-08,74.0,11.0,6.857,3.0,1.0,0.286,2.902,0.431,0.269,0.118,0.039,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-09,80.0,6.0,7.286,3.0,0.0,0.286,3.137,0.235,0.286,0.118,0.0,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-10,100.0,20.0,9.571,3.0,0.0,0.286,3.922,0.784,0.375,0.118,0.0,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-11,112.0,12.0,10.143,3.0,0.0,0.286,4.392,0.471,0.398,0.118,0.0,0.011,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-12,126.0,14.0,10.571,3.0,0.0,0.143,4.941,0.549,0.415,0.118,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-13,156.0,30.0,13.857,3.0,0.0,0.143,6.118,1.176,0.543,0.118,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-14,197.0,41.0,19.143,3.0,0.0,0.143,7.726,1.608,0.751,0.118,0.0,0.006,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-15,249.0,52.0,25.0,3.0,0.0,0.0,9.765,2.039,0.98,0.118,0.0,0.0,,,,,,,,,,19.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-16,298.0,49.0,31.143,5.0,2.0,0.286,11.686,1.922,1.221,0.196,0.078,0.011,,,,,,,,,,30.56,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-17,375.0,77.0,39.286,5.0,0.0,0.286,14.706,3.02,1.541,0.196,0.0,0.011,,,,,,,,,,30.56,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-18,454.0,79.0,48.857,5.0,0.0,0.286,17.804,3.098,1.916,0.196,0.0,0.011,,,,,,,,,,36.11,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-19,565.0,111.0,62.714,6.0,1.0,0.429,22.157,4.353,2.459,0.235,0.039,0.017,,,,,,,,,,44.44,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-20,709.0,144.0,79.0,6.0,0.0,0.429,27.804,5.647,3.098,0.235,0.0,0.017,,,,,,,,,,47.22,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-21,874.0,165.0,96.714,7.0,1.0,0.571,34.275,6.471,3.793,0.275,0.039,0.022,,,,,,,,,,47.22,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-22,1098.0,224.0,121.286,7.0,0.0,0.571,43.059,8.784,4.756,0.275,0.0,0.022,143056.0,,5.61,,,,,,tests performed,47.22,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-23,1709.0,611.0,201.571,7.0,0.0,0.286,67.02,23.961,7.905,0.275,0.0,0.011,,,,,,,,,tests performed,52.78,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-24,1823.0,114.0,206.857,7.0,0.0,0.286,71.491,4.471,8.112,0.275,0.0,0.011,,,,,,,,,tests performed,68.52,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-25,2423.0,600.0,281.286,8.0,1.0,0.429,95.02,23.53,11.031,0.314,0.039,0.017,,,,,,,,,tests performed,68.52,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-26,2799.0,376.0,319.143,11.0,3.0,0.714,109.765,14.745,12.515,0.431,0.118,0.028,,,,,,,,,tests performed,68.52,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-27,3166.0,367.0,351.0,13.0,2.0,1.0,124.157,14.392,13.765,0.51,0.078,0.039,,,,,,,,,tests performed,68.52,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-28,3378.0,212.0,357.714,13.0,0.0,0.857,132.471,8.314,14.028,0.51,0.0,0.034,,,,,,,,,tests performed,68.52,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-29,3809.0,431.0,387.286,14.0,1.0,1.0,149.373,16.902,15.188,0.549,0.039,0.039,211261.0,,8.285,,9744.0,0.382,25.16,0.04,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-30,4093.0,284.0,340.571,16.0,2.0,1.286,160.511,11.137,13.356,0.627,0.078,0.05,,,,,10105.0,0.396,29.671,0.034,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-03-31,4557.0,464.0,390.571,19.0,3.0,1.714,178.707,18.196,15.317,0.745,0.118,0.067,,,,,10466.0,0.41,26.796999999999997,0.037000000000000005,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-01,4707.0,150.0,326.286,20.0,1.0,1.714,184.589,5.882,12.796,0.784,0.039,0.067,,,,,10827.0,0.425,33.183,0.03,tests performed,71.3,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-02,4976.0,269.0,311.0,21.0,1.0,1.429,195.138,10.549,12.196,0.824,0.039,0.056,,,,,11187.0,0.439,35.971,0.027999999999999997,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-03,5224.0,248.0,294.0,23.0,2.0,1.429,204.864,9.726,11.529,0.902,0.078,0.056,,,,,11548.0,0.453,39.279,0.025,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-04,5548.0,324.0,310.0,30.0,7.0,2.429,217.57,12.706,12.157,1.176,0.275,0.095,,,,,11909.0,0.467,38.416,0.026000000000000002,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-05,5687.0,139.0,268.286,34.0,4.0,2.857,223.021,5.451,10.521,1.333,0.157,0.112,297154.0,,11.653,,12270.0,0.481,45.735,0.022000000000000002,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-06,5744.0,57.0,235.857,36.0,2.0,2.857,225.256,2.235,9.249,1.412,0.078,0.112,302663.0,5509.0,11.869,0.216,11305.0,0.443,47.931999999999995,0.021,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-07,5844.0,100.0,183.857,42.0,6.0,3.286,229.178,3.922,7.21,1.647,0.235,0.129,310700.0,8037.0,12.184,0.315,10700.0,0.42,58.196999999999996,0.017,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
AUS,Oceania,Australia,2020-04-08,5956.0,112.0,178.429,45.0,3.0,3.571,233.57,4.392,6.997,1.765,0.118,0.14,319368.0,8668.0,12.524,0.34,10185.0,0.399,57.082,0.018000000000000002,tests performed,73.15,25499881.0,3.202,37.9,15.504,10.129,44648.71,0.5,107.791,5.07,13.0,16.5,,3.84,83.44,0.939
